campaign,deployment,platform_name,latitude,longitude
IMPACTS,IMPACTS-D1_2020,Balloon Launch Site,41.66,-69.96
IMPACTS,IMPACTS-D1_2020,Balloon Launch Site,43.9,-70.25
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,44.85,-93.56
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,41.61,-90.58
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40.15,-89.33
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,44.5,-88.11
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,44.91,-84.71
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,42.7,-83.46
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,39.41,-83.81
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,32.9,-80.03
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,36.08,-79.95
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,34.78,-76.88
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,37.2,-80.41
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,37.93,-75.47
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,38.98,-77.46
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40.53,-80.22
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,42.93,-78.73
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40.87,-72.86
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,42.69,-73.83
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,43.9,-70.25
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,33.36,-84.57
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,46.87,-68.01
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,39.99,-76.35
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40.89,-73.13
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,42.09,-75.96
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,42.8,-77.81
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40.06,-74.16
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,41.96,-70.68
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40.12,-88.24
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,41.46,-87.04
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,41.81,-73.11
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,42.69,-73.85
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,41.82,-72.5
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40.43,-86.92
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,40,-76.35
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,44.7,-73.5
IMPACTS,IMPACTS-D2_2022,Balloon Launch Site,43.3,-73.68
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,44.85,-93.56
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,41.61,-90.58
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,40.15,-89.33
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,44.5,-88.11
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,44.91,-84.71
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,42.7,-83.46
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,39.41,-83.81
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,32.9,-80.03
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,36.08,-79.95
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,34.78,-76.88
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,37.2,-80.41
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,37.93,-75.47
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,38.98,-77.46
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,40.53,-80.22
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,42.93,-78.73
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,40.87,-72.86
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,42.69,-73.83
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,43.9,-70.25
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,46.87,-68.01
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,48.56,-93.4
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,45.44,-98.41
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,44.7,-73.49
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,42.68,-73.82
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,40.89,-73.13
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,41.67,-73.89
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,44.67,-75.02
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,43.25,-73.56
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,42.09,-75.96
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,40.99,-75.25
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,40,-76.35
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,43.97,-75.95
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,43.58,-84.77
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,38.97,-76.24
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,47.92,-97.09
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,47.39,-94.7
IMPACTS,IMPACTS-D3_2023,Balloon Launch Site,41.83,-72.5
IMPACTS,IMPACTS-D1_2020,Field Site,40.89,-73.13
IMPACTS,IMPACTS-D1_2020,Field Site,42.68,-73.82
IMPACTS,IMPACTS-D1_2020,Field Site,38,-75.4
IMPACTS,IMPACTS-D1_2020,Field Site,40.73,-74
IMPACTS,IMPACTS-D2_2022,Field Site,40.89,-73.13
IMPACTS,IMPACTS-D2_2022,Field Site,42.68,-73.82
IMPACTS,IMPACTS-D2_2022,Field Site,40.73,-74
IMPACTS,IMPACTS-D2_2022,Field Site,40.88,-72.88
IMPACTS,IMPACTS-D2_2022,Field Site,38,-75.4
IMPACTS,IMPACTS-D2_2022,Field Site,41.8,-72.2
IMPACTS,IMPACTS-D3_2023,Field Site,40.89,-73.13
IMPACTS,IMPACTS-D3_2023,Field Site,42.68,-73.82
IMPACTS,IMPACTS-D3_2023,Field Site,40.73,-74
IMPACTS,IMPACTS-D3_2023,Field Site,40.88,-72.88
IMPACTS,IMPACTS-D3_2023,Field Site,38,-75.4
IMPACTS,IMPACTS-D3_2023,Field Site,41.8,-72.2
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,36.98,-77.01
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.2,-75.98
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,41.96,-71.14
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.95,-78.74
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.92,-78
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,41.41,-81.86
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,44.51,-73.17
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,39.95,-74.41
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,38.83,-75.44
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.7,-83.47
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,41.61,-90.58
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.59,-74.06
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,37.02,-80.27
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,44.5,-88.11
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.89,-85.54
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.89,-70.26
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,39.42,-83.82
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.15,-89.34
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,39.71,-86.28
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,41.36,-85.7
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,37.59,-83.31
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,41.6,-88.08
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,38.98,-77.49
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,34.78,-76.88
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.97,-88.55
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.87,-72.86
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.53,-80.22
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,35.67,-78.49
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,38.31,-81.72
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.76,-75.68
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,38.26,-87.72
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,39.45,-74.57
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,39.17,-76.68
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,39.99,-82.88
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.2,-71.5
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,38.69,-75.36
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.79,-73.1
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.7,-73.76
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.68,-74.17
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.67,-89.68
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,37.51,-77.32
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,4133,-75.72
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,37.94,-75.47
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,41.94,-72.69
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.18,-74.8
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.05,-75.95
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,41.44,-73.58
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.21,-77.97
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43,-78.77
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.11,-76.84
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.42,-79.37
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.72,-75.41
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.34,-73.6
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.79,-74.24
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,44.85,-74.33
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,44.01,-73.71
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.03,-76.26
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,44.66,-74.97
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.62,-75.88
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,44.71,-73.67
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.6,-74.15
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,40.92,-73.13
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,42.88,-76.82
IMPACTS,IMPACTS-D1_2020,Permanent Land Site,43.12,-75.46
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,36.98,-77.01
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.2,-75.98
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,41.96,-71.14
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.95,-78.74
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.92,-78
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,41.41,-81.86
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,44.51,-73.17
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,39.95,-74.41
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,38.83,-75.44
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.7,-83.47
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,41.61,-90.58
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.59,-74.06
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,37.02,-80.27
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,44.5,-88.11
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.89,-85.54
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.89,-70.26
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,39.42,-83.82
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.15,-89.34
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,39.71,-86.28
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,41.36,-85.7
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,37.59,-83.31
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,41.6,-88.08
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,38.98,-77.49
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,34.78,-76.88
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.97,-88.55
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.87,-72.86
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.53,-80.22
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,35.67,-78.49
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,38.31,-81.72
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.76,-75.68
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,38.26,-87.72
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,39.45,-74.57
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,39.17,-76.68
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,39.99,-82.88
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.2,-71.5
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,38.69,-75.36
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.79,-73.1
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.7,-73.76
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.68,-74.17
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.67,-89.68
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,37.51,-77.32
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,4133,-75.72
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,37.94,-75.47
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,41.94,-72.69
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.18,-74.8
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.05,-75.95
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,41.44,-73.58
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.21,-77.97
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43,-78.77
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.11,-76.84
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.42,-79.37
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.72,-75.41
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.34,-73.6
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.79,-74.24
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,44.85,-74.33
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,44.01,-73.71
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.03,-76.26
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,44.66,-74.97
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.62,-75.88
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,44.71,-73.67
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.6,-74.15
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,40.92,-73.13
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,42.88,-76.82
IMPACTS,IMPACTS-D2_2022,Permanent Land Site,43.12,-75.46
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,36.98,-77.01
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.2,-75.98
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,41.96,-71.14
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.95,-78.74
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.92,-78
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,41.41,-81.86
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,44.51,-73.17
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,39.95,-74.41
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,38.83,-75.44
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.7,-83.47
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,41.61,-90.58
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.59,-74.06
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,37.02,-80.27
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,44.5,-88.11
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.89,-85.54
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.89,-70.26
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,39.42,-83.82
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.15,-89.34
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,39.71,-86.28
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,41.36,-85.7
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,37.59,-83.31
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,41.6,-88.08
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,38.98,-77.49
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,34.78,-76.88
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.97,-88.55
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.87,-72.86
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.53,-80.22
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,35.67,-78.49
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,38.31,-81.72
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.76,-75.68
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,38.26,-87.72
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,39.45,-74.57
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,39.17,-76.68
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,39.99,-82.88
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.2,-71.5
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,38.69,-75.36
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.79,-73.1
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.7,-73.76
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.68,-74.17
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.67,-89.68
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,37.51,-77.32
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,4133,-75.72
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,37.94,-75.47
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,41.94,-72.69
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.18,-74.8
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.05,-75.95
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,41.44,-73.58
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.21,-77.97
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43,-78.77
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.11,-76.84
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.42,-79.37
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.72,-75.41
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.34,-73.6
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.79,-74.24
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,44.85,-74.33
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,44.01,-73.71
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.03,-76.26
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,44.66,-74.97
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.62,-75.88
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,44.71,-73.67
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.6,-74.15
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,40.92,-73.13
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,42.88,-76.82
IMPACTS,IMPACTS-D3_2023,Permanent Land Site,43.12,-75.46
IMPACTS,IMPACTS-D1_2020,Vehicle,40.97,-73.03
IMPACTS,IMPACTS-D1_2020,Vehicle,40.9,-73.13
IMPACTS,IMPACTS-D2_2022,Vehicle,40.97,-73.03
IMPACTS,IMPACTS-D2_2022,Vehicle,40.9,-73.13
IMPACTS,IMPACTS-D2_2022,Vehicle,42.17,-76.87
IMPACTS,IMPACTS-D2_2022,Vehicle,43.25,-73.56
IMPACTS,IMPACTS-D3_2023,Vehicle,40.97,-73.03
IMPACTS,IMPACTS-D3_2023,Vehicle,40.89,-73.13
IMPACTS,IMPACTS-D3_2023,Vehicle,42.17,-76.87
IMPACTS,IMPACTS-D3_2023,Vehicle,43.25,-73.56
IMPACTS,IMPACTS-D3_2023,Vehicle,40.74,-72.86
IMPACTS,IMPACTS-D3_2023,Vehicle,41.07,-71.86
